Regional Family Ymca Of Laurel Highlands,Regional Family Ymca Of Laurel Highlands,Mt Pleasant,250965554
Sellersville Fire Department,Sellersville Fire Department,Sellersville,232270637
Cavod Performing Arts,Cavod Performing Arts,New Holland,810879714
The Children Deserve A Chance Foundation,The Children Deserve A Chance Foundation,Lancaster,223952042
Corinthian Square Senior Citizen Housing Corp,Corinthian Square Senior Citizen Housing Corp,Philadelphia,222807757
Innes Hose Company,Innes Hose Company,Canton,232922595
Fund For The Water Works,Fund For The Water Works,Philadelphia,911882472
Calvary Chapel Of Brownsville,Calvary Chapel Of Brownsville,Brownsville,251660572
Hill District Consensus Group,Hill District Consensus Group,Pittsburgh,10732500
Keystone Foundation,Keystone Foundation,Philadelphia,464731901
After School Activities Partnerships,After School Activities Partnerships,Philadelphia,263639206
Community Action Association Of Pennsylvania,Community Action Association Of Pennsylvania,Harrisburg,251354078
Seda Cog Housing Development Corporation,Seda Cog Housing Development Corporation,Lewisburg,232732149
Cozen Oconnor Foundation Inc,Cozen Oconnor Foundation Inc,Philadelphia,200074096
Nakashima Foundation For Peace,Nakashima Foundation For Peace,New Hope,232366695
Plains Volunteer Ambulance Association,Plains Volunteer Ambulance Association,Plains,232625750
Gary And Vivienne Player Foundation,Gary And Vivienne Player Foundation,Oaks,870957692
Eagles Nest Leadership Corporation,Eagles Nest Leadership Corporation,Erie,454708848
The Land Conservancy For Southern Chester County,The Land Conservancy For Southern Chester County,Avondale,232817418
Stage Right Inc,Stage Right Inc,Greensburg,251815277
Shippensburg Public Library,Shippensburg Public Library,Shippensburg,231411369
Morris Animal Refuge,Morris Animal Refuge,Philadelphia,231352237
Mid States Habonim Camping Assoc Inc,Mid States Habonim Camping Assoc Inc,Ottsville,236005866
Fineview Citizens Council Inc,Fineview Citizens Council Inc,Pittsburgh,251433387
Philadelphia Bail Fund,Philadelphia Bail Fund,Philadelphia,821360589
St Clair Health Corporation,St Clair Health Corporation,Pittsburgh,251522445
Power Packs Project,Power Packs Project,Lancaster,263009024
Boyertown Lions Community Ambulance Service Inc,Boyertown Lions Community Ambulance Service Inc,Boyertown,236266685
All Nations Bible Translation Inc,All Nations Bible Translation Inc,State College,274097774
Lancaster Township Fire Department,Lancaster Township Fire Department,Bausman,232643624
Universal Education Foundation,Universal Education Foundation,Pittsburgh,810624170
Central Bucks Athletic Association Inc,Central Bucks Athletic Association Inc,Buckingham,232334175
Non Profit Management Solutions,Non Profit Management Solutions,Lancaster,273008125
Lycoming County United Way Inc,Lycoming County United Way Inc,Williamsport,240828149
Central Pennsylvania Humane Society,Central Pennsylvania Humane Society,Altoona,256071449
Young Achievers Learning Center Inc,Young Achievers Learning Center Inc,Philadelphia,233059815
Westmoreland Human Services Inc,Westmoreland Human Services Inc,Greensburg,251704818
Whitpain Recreation Assn,Whitpain Recreation Assn,Blue Bell,232053281
Community Intervention Center Of Lackawanna County,Community Intervention Center Of Lackawanna County,Scranton,231941321
T R A I L S Minisitries Inc,T R A I L S Minisitries Inc,Beaver Falls,251744197
Icii International,Icii International,Lebanon,204766321
Self Determination Housing Project Of Pennsylvania,Self Determination Housing Project Of Pennsylvania,Philadelphia,232951990
Asian Americans United,Asian Americans United,Philadelphia,222981076
Upmc Pinnacle Lancaster,Upmc Pinnacle Lancaster ,Harrisburg,820896436
Rebecca Residence Foundation,Rebecca Residence Foundation,Allison Park,412127319
National Association Of Ems Educators,National Association Of Ems Educators,Pittsburgh,251776095
Care2 Fund At Usli Inc,Care2 Fund At Usli Inc,Wayne,453516159
Tafton Fire Company Incorporated,Tafton Fire Company Incorporated,Tafton,237413323
Humane Society Of Lebanon Co Fbo The Prevention Cruelty To Animals,Humane Society Of Lebanon Co Fbo The Prevention Cruelty To Animals,Myerstown,231680419
Montrose Minute Men Inc,Montrose Minute Men Inc,Montrose,232514298
Pine Richland Youth Center,Pine Richland Youth Center,Gibsonia,251029714
Celtic Fest Inc,Celtic Fest Inc,Bethlehem,232438439
Open Arms Recovery Center,Open Arms Recovery Center,Hanover,474882072
Atlantic Junior Hockey League Inc,Atlantic Junior Hockey League Inc,West Chester,454998974
Huntingdon House A Program For Victims Of Domestic Violence,Huntingdon House A Program For Victims Of Domestic Violence,Huntingdon,231487794
Attack Theatre Incorporated,Attack Theatre Incorporated,Pittsburgh,201909284
Armstrong Trails Inc,Armstrong Trails Inc,Kittanning,251670483
Leadership Pittsburgh Inc,Leadership Pittsburgh Inc,Pittsburgh,251767779
Ican Shine Inc,Ican Shine Inc,Paoli,562634247
Community Partnerships For Housing Services Inc,Community Partnerships For Housing Services Inc,Oakmont,311521653
Indraloka Animal Sanctuary,Indraloka Animal Sanctuary,Dalton,202855094
Blacklick Valley Foundation And Ambulance Service Inc,Blacklick Valley Foundation And Ambulance Service Inc,Nanty Glo,251366982
Greater Wilkes Barre Chamber Of Business & Industry,Greater Wilkes Barre Chamber Of Business & Industry,Wilkes Barre,20605397
Homemaker Home Health Aide Service Of Beaver County Inc,Homemaker Home Health Aide Service Of Beaver County Inc,Beaver,251340897
Esf Dream Camp Foundation,Esf Dream Camp Foundation,Bryn Mawr,233045020
Helping Hand Outreach Services Inc,Helping Hand Outreach Services Inc,Stroudsburg,233093501
Venango County Humane Society,Venango County Humane Society,Seneca,251220851
Abuse Network Inc,Abuse Network Inc,Lewistown,251459922
Fairview Township Emergency Medical Services Inc,Fairview Township Emergency Medical Services Inc,New Cumberlnd,251715521
Cancer Support Community Greater Philadelphia,Cancer Support Community Greater Philadelphia,Philadelphia,232657403
Pennsylvania State Association Of County Fairs,Pennsylvania State Association Of County Fairs ,Gilbert,232278268
Tus Inc,Tus Inc,Pittsburgh,473794309
The Legacy Arts Project Inc,The Legacy Arts Project Inc,Pittsburgh,450594199
Ardmore Housing For The Elderly Inc,Ardmore Housing For The Elderly Inc,Ardmore,232212212
Quaker Valley Ambulance Authority,Quaker Valley Ambulance Authority,Moon Township,256191026
Mechling Sheakley Veterans Center Inc,Mechling Sheakley Veterans Center Inc,Cowansville,50524052
All 4 Paws Rescue,All 4 Paws Rescue,Chester Sprgs,814670047
Morning Star Pregnancy Services,Morning Star Pregnancy Services,Harrisburg,237336053
Precious Paws,Precious Paws ,Franklin,320446919
Boys & Girls Club Of Lancaster,Boys & Girls Club Of Lancaster,Lancaster,231352044
Johnstown Symphony Orchestra,Johnstown Symphony Orchestra,Johnstown,251100701
Clementine Montessori,Clementine Montessori,Philadelphia,272158997
Rush To Crush Cancer,Rush To Crush Cancer,Pittsburgh,874771624
Pennsylvania Center For Poultry And Livestock Excellence,Pennsylvania Center For Poultry And Livestock Excellence,Harrisburg,842245006
Success With Honor Foundation,Success With Honor Foundation,Enola,920417229
Humane Society Of Westmoreland County,Humane Society Of Westmoreland County,Greensburg,251650554
Beat The Streets Wrestling Program Philadelphia,Beat The Streets Wrestling Program Philadelphia,Philadelphia,800413630
Make The World Better Foundation Inc,Make The World Better Foundation Inc,Philadelphia,460860594
Boy Scouts Of America,Boy Scouts Of America ,Reedsville,231352049
Community Of Caring,Community Of Caring,Erie,251449427
Pirates Charities,Pirates Charities,Pittsburgh,251840370
Schuylkill Headwaters Association,Schuylkill Headwaters Association,Pottsville,233070445
Childrens Advocacy Center Of Northeastern Pennsylvania,Childrens Advocacy Center Of Northeastern Pennsylvania,Scranton,232972024
Next Step Center,Next Step Center,Somerset,232898766
Cambodian Association Of Greater Philadelphia,Cambodian Association Of Greater Philadelphia,Philadelphia,232169935
Howard Hanna Childrens Free Care Fund,Howard Hanna Childrens Free Care Fund,Pittsburgh,260812693
Penn Hills Library,Penn Hills Library,Pittsburgh,852007043
Friends Of The West Shore Theatre Inc,Friends Of The West Shore Theatre Inc,New Cumberlnd,825327951
Kelton & Alma White Memorial Trust,Kelton & Alma White Memorial Trust,Oaks,436236634
Greater Wilkes Barre Growth Partnership,Greater Wilkes Barre Growth Partnership,Wilkesbarre,263345028
Trinity Early Learning Center Inc,Trinity Early Learning Center Inc,Danville,862375313
Hand Up Foundation,Hand Up Foundation,Milton,200984499
Genesis Of Pittsburgh Inc,Genesis Of Pittsburgh Inc,Pittsburgh,251306977
Citizens Library Association Of Washington Pa,Citizens Library Association Of Washington Pa,Washington,250965299
Aston Township Fire Department,Aston Township Fire Department,Aston,232189238
Tenth Memorial Nonprofit Development Corporation,Tenth Memorial Nonprofit Development Corporation,Philadelphia,222538855
Tec Centro Ltd,Tec Centro Ltd,Lancaster,463698825
Community Arts Center,Community Arts Center,Wallingford,231628461
Kenbrook Bible Camp Inc,Kenbrook Bible Camp Inc,Lebanon,232239864
Habitat For Humnaity Of Greater Centre County Inc,Habitat For Humnaity Of Greater Centre County Inc,Bellefonte,251473184
Legacy One Development Corporation,Legacy One Development Corporation,Mckees Rocks,237046915
Envisions Enterprises,Envisions Enterprises,Lancaster,232910358
Partners Creating Community Inc,Partners Creating Community Inc,Phoenixville,811874043
Co Mans Inc,Co Mans Inc,Langhorne,232164760
Slb Radio Productions Inc,Slb Radio Productions Inc ,Pittsburgh,251859072
Greater Pittsburgh Office Of Promotion,Greater Pittsburgh Office Of Promotion ,Pittsburgh,251634250
James D Phillips Tr Uw Atr5 Par 2 10 9622 00 1,James D Phillips Tr Uw Atr5 Par 2 10 9622 00 1,Pittsburgh,46061022
Terrafina International,Terrafina International,Myerstown,880661417
Mars Home For Youth Foundation,Mars Home For Youth Foundation,Mars,251793270
Philly Seeds Inc,Philly Seeds Inc,Philadelphia,232502758
Comparative And International Education Society,Comparative And International Education Society,Pittsburgh,341414606
Pet Pantry Of Lancaster County Inc,Pet Pantry Of Lancaster County Inc,Lancaster,454701712
Institute For The Development Of African American Youth Inc,Institute For The Development Of African American Youth Inc,Philadelphia,232626731
Social Impact Commons Inc,Social Impact Commons Inc,Philadelphia,352599700
Country Gift & Thrift Shoppe Inc,Country Gift & Thrift Shoppe Inc,Gap,232654815
Bridgeway House,Bridgeway House,Coatesville,822907352
Kunkle Fire Company Inc,Kunkle Fire Company Inc,Dallas,205297720
Indian Creek Caring Foundation,Indian Creek Caring Foundation,Souderton,461354216
Opportunities Industrialization Center Of America Inc,Opportunities Industrialization Center Of America Inc ,Philadelphia,222809543
Youth United For Change,Youth United For Change,Philadelphia,232878099
Sunshine Station,Sunshine Station,Milford,232903661
Pleasant Valley Ecumenical Network,Pleasant Valley Ecumenical Network,Saylorsburg,232503149
Servants Inc,Servants Inc,Red Lion,233042387
Clairton Volunteer Fire Department And Relief Association,Clairton Volunteer Fire Department And Relief Association,Clairton,251580487
Adventures In Training With A Purpose,Adventures In Training With A Purpose,Wexford,810727808
Conrad House Inc,Conrad House Inc,Erie,251221851
Pennsylvania State Association Of County Fairs,Pennsylvania State Association Of County Fairs ,W Alexander,250873307
Pennsylvania Council Of Children Youth And Family Services,Pennsylvania Council Of Children Youth And Family Services ,Camp Hill,232008092
West Hills Regional Fire Department Inc,West Hills Regional Fire Department Inc,Johnstown,256064576
Open Hands,Open Hands,Lewisburg,455481306
The Lamp Theatre Corporation,The Lamp Theatre Corporation,Irwin,474608229
Organ Historical Society Inc,Organ Historical Society Inc,Villanova,236434365
Crawford Christian Academy,Crawford Christian Academy,Meadville,852019801
Shirley Home For The Aged Inc,Shirley Home For The Aged Inc,Shirleysburg,251535835
St Joseph Housing Corporation,St Joseph Housing Corporation,Flourtown,232162041
Ephrata Performing Arts Center,Ephrata Performing Arts Center,Ephrata,232126974
Pittsburgh Amateur Predators Hockey Association,Pittsburgh Amateur Predators Hockey Association,Pittsburgh,251866498
Entrepreneur Works Fund,Entrepreneur Works Fund,Philadelphia,232996139
Mercy Douglass Human Services Residences Corporation,Mercy Douglass Human Services Residences Corporation,Philadelphia,232087526
Arch Street Preschool,Arch Street Preschool,Philadelphia,453780120
Womens Help Center Inc,Womens Help Center Inc,Johnstown,251475092
Memorial Health Fund,Memorial Health Fund,York,222546051
Crawford County Humane Society,Crawford County Humane Society,Meadville,237305221
Lenape Valley Soccer Club,Lenape Valley Soccer Club ,New Britain,260532251
Firetree Place,Firetree Place,Williamsport,472631668
Comm For Dignity & Fairness For The Homeless Housing Developement Inc,Comm For Dignity & Fairness For The Homeless Housing Developement Inc ,Philadelphia,222611146
Southern Tier Education Council Inc,Southern Tier Education Council Inc,Everett,251828826
Palmerton Community Ambulance Association,Palmerton Community Ambulance Association,Palmerton,232709438
Old City Presbyterian Apartments Inc,Old City Presbyterian Apartments Inc,Lafayette Hl,232778769
Monroeville Fire Co 6,Monroeville Fire Co 6,Monroeville,251253085
Urban Erie Community Development Corporation,Urban Erie Community Development Corporation,Erie,311605969
Carbon County Friends Of Animals,Carbon County Friends Of Animals,Jim Thorpe,232924787
Main Line Affiliates,Main Line Affiliates,Newtown Sq,232308668
Institute For Economic Development Inc,Institute For Economic Development Inc ,Chester,232843207
Friends Camp Association Of Pennsylvania,Friends Camp Association Of Pennsylvania,Ottsville,236396158
Midland Innovation & Technology Charter School,Midland Innovation & Technology Charter School,Midland,842706547
Suburban Seahawks Club,Suburban Seahawks Club,Newtown Sq,264129315
Fire Department Of North Versailles,Fire Department Of North Versailles,N Versailles,251828014
Broughton Volunteer Fire Department,Broughton Volunteer Fire Department,Pittsburgh,251302051
Upper Perkiomen Manor,Upper Perkiomen Manor,Red Hill,232438091
Partners For Campus Community Engagement,Partners For Campus Community Engagement,Harrisburg,251811897
The Simple Way,The Simple Way,Philadelphia,232936437
